Date,AUD=,NZD=,EUR=,GBP=,CAD=,CHF=,JPY=,AUDNZD=R,EURAUD=R,GBPAUD=R,AUDCAD=R,AUDCHF=R,AUDJPY=R,EURNZD=R,GBPNZD=R,NZDCAD=R,NZDCHF=R,NZDJPY=R,EURGBP=R,EURCAD=R,EURCHF=R,EURJPY=R,GBPCAD=R,GBPCHF=R,GBPJPY=R,CADCHF=R,CADJPY=R,CHFJPY=R
2011-02-25,1.01755,0.75105,1.3751,1.61185,0.9778,0.9285,81.69,1.35495,1.3515,1.58405,0.9949,0.9447,83.115,1.83105,2.1463,0.73435,0.6973,61.35,0.8531,1.34465,1.2768,112.335,1.57615,1.4966,131.67,0.9496,83.545,87.98
2011-03-04,1.0146,0.73875,1.3985,1.6275,0.9719,0.92555,82.28,1.3734,1.37835,1.6041,0.9861,0.93905,83.485,1.893,2.20305,0.718,0.68375,60.785,0.85935,1.35925,1.2944,115.065,1.58175,1.50635,133.91,0.95235,84.66,88.895
2011-03-11,1.01455,0.74345,1.39095,1.6081,0.9717,0.92955,81.915,1.36465,1.371,1.58505,0.9862,0.94305,83.105,1.87095,2.163,0.7227,0.69105,60.9,0.86495,1.35205,1.2929,113.935,1.5626,1.49475,131.725,0.95665,84.27,88.125
2011-03-18,0.9967,0.73105,1.4179,1.62375,0.98455,0.90115,80.61,1.36335,1.4226,1.62915,0.9813,0.8982,80.345,1.93955,2.2211,0.71955,0.6588,58.93,0.8732,1.39595,1.27775,114.295,1.59865,1.46325,130.89,0.9156,81.875,89.455
2011-03-25,1.02615,0.7534,1.4084,1.60385,0.9808,0.92,81.325,1.362,1.3725,1.563,1.00645,0.94405,83.455,1.8694,2.1288,0.7389,0.69315,61.27,0.87815,1.38135,1.2957,114.535,1.57305,1.47555,130.435,0.938,82.92,88.395
2011-04-01,1.0391,0.76755,1.4231,1.61135,0.96355,0.9238,84.06,1.35375,1.36955,1.5507,1.00125,0.9599,87.345,1.8541,2.09935,0.73955,0.70905,64.52,0.88315,1.3712,1.3147,119.625,1.5526,1.4886,135.45,0.95875,87.24,90.99
2011-04-08,1.05635,0.7829,1.4481,1.63845,0.95575,0.90605,84.72,1.3493,1.37085,1.55105,1.0096,0.9571,89.495,1.84965,2.0928,0.7483,0.70935,66.33,0.8838,1.384,1.31205,122.685,1.56595,1.48455,138.81,0.948,88.645,93.505
2011-04-15,1.05685,0.79945,1.4432,1.63225,0.95985,0.89255,83.13,1.32195,1.36555,1.54445,1.0144,0.9433,87.86,1.80525,2.0417,0.76735,0.71355,66.46,0.8842,1.38525,1.2881,119.975,1.5667,1.45685,135.69,0.9299,86.605,93.14
2011-04-22,1.07405,0.802,1.4556,1.651,0.95485,0.88615,81.845,1.3392,1.35525,1.53715,1.02555,0.95175,87.905,1.81495,2.0586,0.76575,0.7107,65.64,0.88165,1.3899,1.28985,119.13,1.57645,1.46305,135.125,0.92805,85.715,92.36
2011-04-29,1.09675,0.8099,1.4802,1.67035,0.94455,0.8657,81.23,1.35415,1.3496,1.523,1.0359,0.94945,89.09,1.8276,2.0624,0.765,0.7011,65.79,0.88615,1.3981,1.2814,120.235,1.5777,1.446,135.685,0.9165,85.995,93.83
2011-05-06,1.06885,0.7911,1.43105,1.63705,0.9656,0.8788,80.63,1.3516,1.33835,1.531,1.03345,0.93965,86.21,1.80895,2.06935,0.7646,0.69525,63.79,0.8742,1.3831,1.2576,115.385,1.5822,1.43865,131.995,0.9093,83.425,91.75
2011-05-13,1.05735,0.78655,1.4121,1.6198,0.9683,0.89245,80.79,1.3443,1.3355,1.53195,1.02385,0.94365,85.425,1.7953,2.0594,0.76165,0.70195,63.545,0.8718,1.36735,1.2602,114.085,1.56845,1.4456,130.865,0.92165,83.435,90.525
2011-05-20,1.0659,0.7963,1.4155,1.62295,0.97405,0.8775,81.71,1.33855,1.32795,1.5226,1.03825,0.9353,87.095,1.77765,2.0381,0.77565,0.6988,65.065,0.8722,1.3788,1.2421,115.66,1.5808,1.42415,132.61,0.90085,83.885,93.115
2011-05-27,1.07015,0.81925,1.4324,1.65085,0.97585,0.8494,80.795,1.30625,1.3385,1.54265,1.0451,0.909,86.46,1.74845,2.01505,0.80005,0.6959,66.195,0.8677,1.3988,1.2167,115.73,1.6121,1.4022,133.38,0.8698,82.735,95.12
2011-06-03,1.07165,0.8157,1.4637,1.64295,0.97805,0.8335,80.28,1.3138,1.36585,1.53315,1.0481,0.89325,86.035,1.79445,2.0142,0.7978,0.6799,65.485,0.8909,1.4316,1.22,117.505,1.6069,1.3694,131.895,0.8522,82.08,96.32
2011-06-10,1.05355,0.82125,1.4348,1.62355,0.97975,0.84305,80.33,1.28285,1.36185,1.54105,1.0325,0.8882,84.63,1.7471,1.97695,0.80485,0.69235,65.975,0.88375,1.4062,1.2096,115.255,1.59115,1.36875,130.42,0.8602,81.965,95.285
2011-06-17,1.0632,0.81325,1.4311,1.61965,0.97945,0.849,80.055,1.30735,1.34605,1.5234,1.04135,0.90265,85.115,1.75975,1.99155,0.79655,0.69045,65.105,0.8836,1.4017,1.215,114.565,1.5864,1.37505,129.665,0.86685,81.735,94.29
2011-06-24,1.04985,0.81105,1.4193,1.59605,0.98845,0.8334,80.43,1.29445,1.3519,1.52025,1.0377,0.87495,84.435,1.74995,1.96785,0.80165,0.67595,65.23,0.88925,1.4029,1.18285,114.155,1.5776,1.33015,128.37,0.84315,81.37,96.51
2011-07-01,1.0778,0.8276,1.4525,1.60765,0.9588,0.84785,80.835,1.30235,1.34765,1.4916,1.0334,0.9138,87.125,1.7551,1.94255,0.7935,0.70165,66.895,0.9035,1.39265,1.2315,117.41,1.5414,1.36305,129.955,0.88425,84.31,95.345
2011-07-08,1.07555,0.83795,1.427,1.60595,0.96155,0.8363,80.64,1.28355,1.3268,1.49315,1.0342,0.8995,86.73,1.70295,1.91655,0.80575,0.7008,67.57,0.88855,1.3721,1.1934,115.075,1.5442,1.34305,129.505,0.86975,83.865,96.425
2011-07-15,1.06465,0.8459,1.4153,1.61365,0.95365,0.8152,79.125,1.2586,1.3294,1.51565,1.0153,0.8679,84.24,1.67315,1.9076,0.8067,0.6896,66.93,0.8771,1.3497,1.15375,111.985,1.53885,1.31545,127.68,0.85485,82.97,97.06
2011-07-22,1.0846,0.8647,1.4356,1.63035,0.94815,0.81865,78.535,1.2543,1.3236,1.50315,1.02835,0.8879,85.18,1.6602,1.88545,0.8199,0.7079,67.91,0.88055,1.3612,1.17525,112.745,1.5458,1.3347,128.04,0.8634,82.83,95.93
2011-07-29,1.0995,0.87915,1.4396,1.64205,0.95525,0.78555,76.755,1.25065,1.3093,1.49345,1.0503,0.8637,84.39,1.6375,1.86775,0.83985,0.69065,67.475,0.8767,1.3752,1.1309,110.495,1.5686,1.2899,126.04,0.82235,80.35,97.705
2011-08-05,1.04425,0.8434,1.4282,1.6392,0.98155,0.7676,78.4,1.23815,1.3677,1.56975,1.025,0.8016,81.87,1.69335,1.9436,0.82785,0.6474,66.125,0.8713,1.40185,1.0963,111.975,1.60895,1.25825,128.51,0.78205,79.875,102.135
2011-08-12,1.03555,0.8322,1.42495,1.6278,0.98705,0.77795,76.695,1.24435,1.37605,1.5719,1.0221,0.8056,79.42,1.7123,1.95605,0.8214,0.64745,63.825,0.8754,1.4065,1.10855,109.285,1.60675,1.26635,124.845,0.78815,77.7,98.585
2011-08-19,1.0402,0.81815,1.43975,1.64625,0.99005,0.7851,76.545,1.2714,1.3841,1.58265,1.02985,0.81665,79.625,1.75975,2.0122,0.81005,0.64235,62.625,0.87455,1.42545,1.13035,110.205,1.6299,1.29245,126.01,0.793,77.315,97.495
2011-08-26,1.0573,0.84105,1.4499,1.63725,0.98155,0.80625,76.63,1.2571,1.37135,1.54855,1.03775,0.85245,81.02,1.72395,1.9467,0.82555,0.6781,64.45,0.88555,1.42315,1.169,111.105,1.60705,1.32,125.46,0.8214,78.07,95.045
2011-09-02,1.0646,0.84815,1.42055,1.6218,0.98565,0.7883,76.8,1.2552,1.33435,1.52335,1.04935,0.8392,81.76,1.6749,1.9122,0.836,0.66855,65.135,0.8759,1.40015,1.1198,109.1,1.59855,1.27845,124.555,0.7998,77.92,97.425
2011-09-09,1.0475,0.822,1.3653,1.58825,0.99685,0.8838,77.58,1.27435,1.3034,1.5162,1.04365,0.92575,81.265,1.66095,1.9322,0.819,0.72645,63.77,0.85965,1.3603,1.20665,105.92,1.58245,1.4037,123.215,0.88705,77.865,87.78
2011-09-16,1.03625,0.82925,1.37995,1.57885,0.97785,0.8757,76.795,1.24965,1.3317,1.52365,1.0133,0.90745,79.58,1.6641,1.90395,0.81085,0.7262,63.685,0.874,1.34935,1.20845,105.975,1.5439,1.3826,121.25,0.89555,78.535,87.695
2011-09-23,0.97795,0.7768,1.34985,1.5467,1.02805,0.9059,76.61,1.25895,1.3803,1.58155,1.0054,0.88595,74.92,1.7377,1.99115,0.79855,0.7037,59.51,0.8727,1.38775,1.2228,103.41,1.5901,1.4012,118.495,0.8812,74.52,84.57
2011-09-30,0.96635,0.76095,1.3386,1.55845,1.05005,0.9081,77.065,1.2699,1.3852,1.6127,1.0147,0.8775,74.475,1.75915,2.04805,0.799,0.69105,58.64,0.85895,1.4056,1.21555,103.16,1.63645,1.41525,120.1,0.8648,73.395,84.865
2011-10-07,0.97715,0.7696,1.33775,1.55605,1.03955,0.9271,76.73,1.2697,1.369,1.59245,1.0158,0.9059,74.98,1.73825,2.0219,0.80005,0.7135,59.05,0.8597,1.39065,1.24025,102.645,1.6176,1.4426,119.4,0.8918,73.81,82.765
2011-10-14,1.03445,0.8054,1.3877,1.58205,1.0097,0.89165,77.225,1.28435,1.3415,1.5294,1.04445,0.92235,79.885,1.723,1.9643,0.81325,0.71815,62.2,0.87715,1.40115,1.23735,107.17,1.5974,1.41065,122.17,0.8831,76.485,86.61
2011-10-21,1.03725,0.8033,1.3896,1.59535,1.00705,0.883,76.29,1.29125,1.3397,1.53805,1.0446,0.9159,79.135,1.7299,1.986,0.80895,0.7093,61.28,0.87105,1.3994,1.227,106.015,1.6066,1.4087,121.71,0.8768,75.755,86.4
2011-10-28,1.0702,0.8224,1.41485,1.6121,0.99195,0.86325,75.82,1.3013,1.32205,1.50635,1.06155,0.92385,81.145,1.7204,1.96025,0.8158,0.70995,62.355,0.87765,1.40345,1.22135,107.275,1.59915,1.39165,122.23,0.87025,76.435,87.83
2011-11-04,1.03755,0.7939,1.3796,1.60315,1.0189,0.8848,78.235,1.3069,1.3297,1.5451,1.05715,0.91805,81.175,1.73775,2.01935,0.8089,0.70245,62.115,0.86055,1.40565,1.22065,107.935,1.63345,1.41845,125.42,0.8684,76.785,88.425
2011-11-11,1.0277,0.7857,1.37525,1.607,1.0124,0.9008,77.12,1.30935,1.33685,1.56265,1.04215,0.92675,79.325,1.7505,2.04605,0.79575,0.70775,60.585,0.85555,1.3932,1.239,106.05,1.6284,1.44815,123.96,0.8893,76.125,85.595
2011-11-18,0.99995,0.7556,1.35105,1.57905,1.0269,0.9175,76.95,1.32285,1.35085,1.5791,1.0276,0.9174,76.96,1.78695,2.08895,0.7768,0.69345,58.18,0.8554,1.3881,1.23905,103.97,1.6227,1.44845,121.535,0.89275,74.885,83.885
2011-11-25,0.97055,0.7391,1.32335,1.54485,1.04885,0.93105,77.74,1.3126,1.36435,1.59235,1.01755,0.90315,75.42,1.7908,2.09015,0.77525,0.6881,57.46,0.8568,1.3883,1.2322,102.9,1.6204,1.43815,120.095,0.88755,74.115,83.51
2011-12-02,1.02145,0.7767,1.3403,1.5594,1.01815,0.9212,78.015,1.3149,1.31225,1.52775,1.0413,0.9406,79.7,1.72655,2.0102,0.79195,0.71535,60.615,0.8589,1.36645,1.2343,104.585,1.59095,1.4371,121.765,0.9033,76.535,84.73
2011-12-09,1.02165,0.77535,1.33745,1.566,1.01845,0.9244,77.525,1.31835,1.3098,1.5333,1.0405,0.94415,79.2,1.7268,2.0215,0.7892,0.71615,60.075,0.85425,1.3629,1.2366,103.735,1.5954,1.44765,121.44,0.9074,76.115,83.885
2011-12-16,0.99695,0.76075,1.30355,1.552,1.03795,0.9362,77.78,1.31095,1.30775,1.55735,1.0348,0.93335,77.545,1.71445,2.04165,0.7893,0.712,59.15,0.83975,1.3532,1.2206,101.41,1.61095,1.45365,120.765,0.902,74.945,83.085
2011-12-23,1.01485,0.7746,1.30425,1.55905,1.0198,0.93735,78.07,1.3103,1.28585,1.5371,1.03475,0.9506,79.205,1.6848,2.01405,0.7897,0.7255,60.45,0.83655,1.3305,1.2225,101.845,1.5905,1.46135,121.745,0.91865,76.545,83.325
2011-12-30,1.02275,0.7788,1.29475,1.55375,1.01965,0.938,76.96,1.3136,1.26595,1.51995,1.0421,0.95885,78.665,1.663,1.9966,0.7934,0.72995,59.89,0.83295,1.31945,1.2139,99.59,1.5841,1.45745,119.57,0.9201,75.485,82.04
2012-01-06,1.0229,0.78065,1.27205,1.5434,1.02725,0.95505,76.99,1.3102,1.2437,1.50875,1.0515,0.97695,78.74,1.6295,1.97675,0.80265,0.74575,60.1,0.82435,1.30785,1.21515,97.93,1.58655,1.47405,118.8,0.92905,74.88,80.6
2012-01-13,1.0314,0.79375,1.26775,1.5319,1.02245,0.9529,76.935,1.29925,1.228,1.4849,1.05545,0.9833,79.39,1.5955,1.9293,0.8123,0.75705,61.1,0.82695,1.29615,1.2079,97.495,1.56735,1.46065,117.89,0.9319,75.22,80.715
2012-01-20,1.0486,0.80625,1.29375,1.5571,1.01295,0.9341,76.965,1.30065,1.23365,1.4852,1.06175,0.97975,80.7,1.6042,1.93125,0.81635,0.7533,62.045,0.83065,1.30955,1.20835,99.53,1.5765,1.4547,119.82,0.9227,76.005,82.37
2012-01-27,1.0653,0.82395,1.32265,1.5734,1.00105,0.9119,76.675,1.2931,1.2416,1.47695,1.0666,0.97155,81.685,1.6055,1.9096,0.8248,0.7513,63.17,0.84075,1.32425,1.2063,101.415,1.57505,1.4346,120.635,0.91095,76.585,84.075
2012-02-03,1.0776,0.83585,1.31435,1.5813,0.9931,0.9187,76.565,1.2888,1.22045,1.46865,1.07045,0.98955,82.48,1.5729,1.89285,0.83035,0.76785,63.995,0.831,1.30655,1.20775,100.665,1.5723,1.4534,121.14,0.92445,77.05,83.35
2012-02-10,1.0663,0.82675,1.31745,1.57395,1.0023,0.9175,77.66,1.2903,1.2362,1.4763,1.0688,0.97805,82.8,1.59495,1.9048,0.82835,0.75795,64.18,0.83735,1.3212,1.2089,102.36,1.5778,1.4437,122.245,0.9151,77.475,84.66
2012-02-17,1.07115,0.83345,1.31515,1.5837,0.99585,0.91895,79.51,1.28615,1.22755,1.478,1.06715,0.98415,85.185,1.57885,1.9009,0.8299,0.7654,66.235,0.8307,1.31025,1.20835,104.57,1.57755,1.45475,125.9,0.9222,79.81,86.545
2012-02-24,1.06995,0.836,1.34565,1.58875,0.9998,0.8953,80.98,1.28005,1.25795,1.48475,1.06915,0.9579,86.66,1.61015,1.90055,0.83525,0.74835,67.705,0.8472,1.3449,1.2049,109.015,1.58745,1.4222,128.675,0.8959,81.055,90.475
2012-03-02,1.0735,0.82935,1.32035,1.5837,0.98905,0.9141,81.795,1.29465,1.22945,1.47505,1.0616,0.9816,87.805,1.59175,1.90965,0.8202,0.75815,67.82,0.8335,1.3054,1.2067,107.96,1.5663,1.44765,129.52,0.92445,82.7,89.465
2012-03-09,1.0572,0.8209,1.31135,1.5676,0.99115,0.91935,82.455,1.28765,1.24085,1.48255,1.04775,0.97175,87.17,1.59775,1.9091,0.8136,0.7546,67.7,0.83695,1.30015,1.2058,108.17,1.5534,1.4407,129.245,0.92745,83.2,89.71
2012-03-16,1.05935,0.8244,1.31745,1.5845,0.99185,0.91555,83.45,1.285,1.24365,1.49575,1.0507,0.96985,88.405,1.59805,1.922,0.8177,0.7548,68.795,0.8315,1.30675,1.2062,109.945,1.5716,1.4507,132.23,0.9231,84.135,91.15
2012-03-23,1.0464,0.81925,1.3273,1.5868,0.99815,0.90795,82.345,1.27725,1.26845,1.51645,1.04445,0.9501,86.165,1.62015,1.9369,0.81775,0.74385,67.465,0.83645,1.3248,1.2051,109.295,1.58385,1.44075,130.665,0.9096,82.5,90.695
2012-03-30,1.03455,0.8185,1.3344,1.6013,0.9979,0.90225,82.815,1.26395,1.28985,1.54785,1.03235,0.93345,85.675,1.6303,1.9564,0.8168,0.7385,67.785,0.8333,1.3316,1.20395,110.51,1.59795,1.44475,132.615,0.90415,82.99,91.785
2012-04-06,1.03055,0.81945,1.3096,1.5886,0.99735,0.917,81.64,1.25765,1.2708,1.5415,1.0278,0.945,84.135,1.59815,1.93865,0.81725,0.75145,66.9,0.8244,1.3061,1.2009,106.915,1.5844,1.45675,129.69,0.91945,81.855,89.03
2012-04-13,1.0375,0.8233,1.30775,1.5848,0.99955,0.91935,80.93,1.2602,1.2605,1.5275,1.03715,0.9538,83.965,1.5884,1.92495,0.82295,0.7569,66.63,0.82515,1.30715,1.2023,105.835,1.58405,1.457,128.26,0.9198,80.965,88.03
2012-04-20,1.03795,0.8191,1.32235,1.61265,0.9917,0.9091,81.555,1.26755,1.27365,1.55325,1.02965,0.94385,84.675,1.6144,1.9688,0.8123,0.74465,66.805,0.82,1.3114,1.20215,107.84,1.59925,1.46605,131.52,0.9167,82.24,89.71
2012-04-27,1.04705,0.8225,1.32545,1.62675,0.9805,0.9065,80.27,1.273,1.26585,1.55365,1.02665,0.94915,84.05,1.6115,1.9778,0.80645,0.7456,66.025,0.8148,1.2996,1.2015,106.39,1.59505,1.47465,130.58,0.9245,81.865,88.55
2012-05-04,1.01785,0.7956,1.30835,1.61555,0.9955,0.9182,79.85,1.27935,1.2854,1.58725,1.01325,0.9346,81.275,1.6445,2.0306,0.79205,0.73055,63.525,0.80985,1.3025,1.20135,104.47,1.6083,1.4834,129.0,0.92235,80.21,86.965
2012-05-11,1.00205,0.7824,1.2917,1.60725,1.0008,0.9298,79.96,1.28075,1.28905,1.60395,1.00285,0.9317,80.12,1.6509,2.05425,0.78305,0.72745,62.56,0.80365,1.29275,1.20105,103.285,1.60855,1.49445,128.515,0.92905,79.895,86.0
2012-05-18,0.9844,0.75685,1.2783,1.58175,1.02215,0.93985,79.025,1.30065,1.29855,1.6068,1.00635,0.9252,77.79,1.689,2.08995,0.7737,0.71135,59.81,0.80815,1.3067,1.2014,101.015,1.61695,1.48665,124.995,0.9194,77.305,84.085
2012-05-25,0.97605,0.75395,1.2517,1.5661,1.02935,0.9595,79.68,1.2946,1.28245,1.60455,1.0047,0.9365,77.77,1.6602,2.0772,0.7761,0.72345,60.075,0.79925,1.2884,1.201,99.735,1.61205,1.5027,124.785,0.93215,77.41,83.04
2012-06-01,0.97045,0.7552,1.24345,1.5363,1.04055,0.96605,78.015,1.285,1.2813,1.58305,1.0098,0.9375,75.705,1.64655,2.0343,0.7858,0.72955,58.915,0.80935,1.29385,1.20125,97.01,1.5986,1.48415,119.855,0.9284,74.975,80.755
2012-06-08,0.99165,0.7703,1.25175,1.5474,1.02635,0.9597,79.49,1.28735,1.26225,1.56045,1.0178,0.9517,78.825,1.62505,2.00885,0.7906,0.7393,61.23,0.8089,1.28475,1.2013,99.5,1.58815,1.48505,123.005,0.93505,77.45,82.83
2012-06-15,1.00825,0.7878,1.2638,1.57175,1.02175,0.94925,78.715,1.2798,1.25345,1.5589,1.0302,0.9571,79.365,1.6042,1.9951,0.80495,0.7478,62.01,0.80405,1.2913,1.19965,99.48,1.6059,1.492,123.72,0.92905,77.04,82.92
2012-06-22,1.0065,0.7911,1.257,1.559,1.02435,0.95515,80.425,1.2723,1.2489,1.54895,1.031,0.96135,80.945,1.58895,1.9707,0.81035,0.7556,63.625,0.8063,1.2876,1.20065,101.095,1.59695,1.48905,125.385,0.93245,78.515,84.2
2012-06-29,1.024,0.80165,1.266,1.57085,1.01665,0.94855,79.805,1.2774,1.23635,1.534,1.04105,0.9713,81.72,1.57925,1.95955,0.815,0.7604,63.975,0.8059,1.2871,1.2009,101.03,1.597,1.49005,125.36,0.933,78.495,84.13
2012-07-06,1.0213,0.798,1.22885,1.549,1.01935,0.97745,79.665,1.27985,1.20325,1.5167,1.04105,0.99825,81.365,1.53995,1.9411,0.81345,0.78,63.575,0.7933,1.25265,1.20115,97.895,1.57895,1.5141,123.405,0.9589,78.155,81.505
2012-07-13,1.023,0.79595,1.22515,1.55755,1.01445,0.9806,79.22,1.28525,1.19765,1.52255,1.03775,1.0032,81.04,1.5392,1.95685,0.80745,0.78055,63.055,0.7866,1.24285,1.20135,97.06,1.58005,1.52735,123.39,0.96665,78.09,80.785
2012-07-20,1.0378,0.7998,1.2157,1.5621,1.01245,0.98815,78.49,1.29785,1.17125,1.50505,1.0511,1.02555,81.46,1.5202,1.95345,0.80985,0.79015,62.765,0.77825,1.2311,1.2012,95.415,1.582,1.54355,122.605,0.9757,77.5,79.43
2012-07-27,1.04845,0.80925,1.23185,1.57485,1.00335,0.9751,78.425,1.2943,1.1753,1.50205,1.05165,1.02235,82.225,1.5212,1.94415,0.8125,0.78985,63.53,0.78245,1.236,1.20155,96.64,1.57965,1.53565,123.505,0.97215,78.185,80.43
2012-08-03,1.057,0.8189,1.2387,1.5643,1.00135,0.97015,78.48,1.29075,1.1719,1.4798,1.05835,1.02565,82.965,1.51265,1.91005,0.8199,0.7946,64.275,0.7919,1.2402,1.20195,97.225,1.56605,1.51775,122.77,0.9691,78.395,80.89
2012-08-10,1.0577,0.8134,1.22895,1.56905,0.99105,0.97705,78.28,1.29845,1.1627,1.48405,1.048,1.03305,82.765,1.5097,1.927,0.80715,0.7956,63.74,0.78345,1.2185,1.2011,96.225,1.5553,1.5331,122.825,0.98575,78.97,80.115
2012-08-17,1.04185,0.8076,1.2334,1.57005,0.9892,0.97345,79.565,1.29095,1.1834,1.5059,1.0312,1.01515,82.95,1.5277,1.9441,0.79875,0.7863,64.255,0.78585,1.2203,1.2013,98.16,1.55285,1.5287,124.915,0.9844,80.44,81.715
2012-08-24,1.0404,0.8113,1.25125,1.58115,0.99235,0.9597,78.675,1.28205,1.20225,1.51895,1.033,0.99895,81.875,1.54135,1.94735,0.80575,0.7792,63.865,0.7915,1.24195,1.20095,98.44,1.5691,1.5173,124.365,0.96705,79.26,81.965
2012-08-31,1.0322,0.8035,1.2577,1.58665,0.9865,0.9551,78.385,1.2856,1.2186,1.5371,1.01845,0.98595,80.915,1.5667,1.97615,0.79215,0.7669,62.94,0.7928,1.2411,1.20155,98.605,1.5654,1.5155,124.375,0.96815,79.455,82.07
2012-09-07,1.0385,0.81245,1.2816,1.60065,0.9786,0.94435,78.27,1.2768,1.23405,1.54085,1.01655,0.98125,81.31,1.57565,1.96735,0.79615,0.7685,63.68,0.8009,1.25445,1.21095,100.34,1.5663,1.51195,125.28,0.9653,79.985,82.86
2012-09-14,1.0551,0.82895,1.31265,1.62165,0.97175,0.92705,78.395,1.27295,1.2445,1.53705,1.0246,0.978,82.7,1.58415,1.95665,0.80495,0.7683,64.965,0.8096,1.2751,1.2171,102.915,1.5749,1.5033,127.115,0.9545,80.71,84.56
2012-09-21,1.0458,0.8291,1.29795,1.62285,0.9764,0.9332,78.165,1.26215,1.2404,1.55145,1.02175,0.9759,81.8,1.5656,1.9582,0.8095,0.7732,64.81,0.7995,1.2674,1.2105,101.465,1.58525,1.5141,126.905,0.95515,80.055,83.815
2012-09-28,1.03785,0.83005,1.28585,1.61665,0.9838,0.9399,77.92,1.24965,1.23895,1.558,1.0202,0.97525,80.855,1.54825,1.94695,0.81635,0.78045,64.7,0.79525,1.2639,1.20835,100.175,1.5894,1.5195,125.97,0.95605,79.255,82.9
2012-10-05,1.0186,0.8181,1.3034,1.6137,0.97865,0.92995,78.675,1.2451,1.27965,1.58395,0.99685,0.9472,80.135,1.5933,1.9722,0.8006,0.76075,64.36,0.80785,1.27565,1.2121,102.545,1.579,1.50035,126.93,0.95015,80.39,84.6
2012-10-12,1.02315,0.8168,1.29505,1.6072,0.98025,0.93345,78.445,1.2533,1.2659,1.57055,1.0025,0.9554,80.27,1.5866,1.9684,0.7999,0.7623,64.045,0.80605,1.26905,1.20945,101.615,1.5745,1.5005,126.065,0.95295,80.07,84.02
2012-10-19,1.03305,0.8159,1.3022,1.6005,0.99365,0.9283,79.32,1.26575,1.2608,1.54935,1.0262,0.95895,81.93,1.59585,1.96115,0.81075,0.7576,64.73,0.81375,1.29375,1.20905,103.3,1.5899,1.4858,126.94,0.93455,79.84,85.44
2012-10-26,1.03745,0.8228,1.29415,1.6105,0.9966,0.9351,79.65,1.2607,1.2477,1.55245,1.0346,0.97005,82.64,1.57295,1.95715,0.82065,0.7694,65.555,0.8037,1.29085,1.2103,103.11,1.6062,1.5059,128.295,0.93755,79.88,85.195
2012-11-02,1.0336,0.82515,1.28375,1.6025,0.99595,0.94025,80.47,1.25245,1.2419,1.5503,1.02955,0.97185,83.15,1.5554,1.94165,0.822,0.77595,66.39,0.80105,1.2785,1.2069,103.265,1.596,1.50665,128.91,0.944,80.77,85.56
2012-11-09,1.03835,0.8141,1.2709,1.58965,1.00165,0.9488,79.495,1.27545,1.22375,1.53055,1.03965,0.98525,82.57,1.56095,1.95225,0.81535,0.77265,64.755,0.7996,1.27235,1.2057,101.045,1.59125,1.50795,126.375,0.94765,79.415,83.805
2012-11-16,1.0342,0.8125,1.27435,1.5886,1.00125,0.94545,81.3,1.27375,1.2314,1.5357,1.0351,0.9781,84.09,1.5688,1.9565,0.8129,0.76795,66.015,0.80185,1.27545,1.20475,103.56,1.59005,1.5024,129.15,0.9449,81.235,85.97
2012-11-23,1.04605,0.8238,1.29765,1.60325,0.99285,0.92845,82.42,1.2694,1.24085,1.53335,1.0374,0.97035,86.145,1.57525,1.94635,0.81725,0.76455,67.865,0.8093,1.2872,1.2043,106.9,1.59055,1.48815,132.09,0.9354,83.04,88.76
2012-11-30,1.04275,0.8201,1.29855,1.60125,0.99435,0.9281,82.48,1.27125,1.2463,1.53525,1.03685,0.96705,86.05,1.58425,1.95165,0.81565,0.7608,67.69,0.8118,1.29225,1.20525,107.24,1.59185,1.48475,132.11,0.9327,82.99,88.98
2012-12-07,1.04885,0.8325,1.29265,1.60385,0.98845,0.93435,82.485,1.25965,1.23275,1.52935,1.03875,0.98015,86.48,1.55275,1.92635,0.8246,0.77815,68.655,0.80605,1.28055,1.20825,106.605,1.58865,1.499,132.255,0.9436,83.25,88.23
2012-12-14,1.05625,0.8463,1.3163,1.61675,0.98555,0.9179,83.48,1.2485,1.2465,1.53075,1.04095,0.9695,88.145,1.55625,1.91115,0.83365,0.77655,70.6,0.8143,1.29765,1.20855,109.87,1.59365,1.48415,134.925,0.93135,84.675,90.915
2012-12-21,1.04015,0.824,1.31875,1.61725,0.9933,0.91645,84.235,1.2627,1.267,1.55375,1.03355,0.9534,87.665,1.60005,1.9624,0.8185,0.7551,69.425,0.8154,1.30965,1.20805,111.08,1.60605,1.48145,136.225,0.92245,84.82,91.95
2012-12-28,1.03725,0.8198,1.32165,1.61705,0.99705,0.91345,86.015,1.26475,1.2753,1.55955,1.03335,0.9466,89.21,1.61295,1.97275,0.8169,0.7483,70.535,0.8177,1.3178,1.20725,113.77,1.6115,1.47635,139.145,0.91615,86.34,94.24
2013-01-04,1.04805,0.8317,1.3069,1.60715,0.98715,0.9244,88.15,1.25965,1.24715,1.5329,1.03435,0.9689,92.41,1.5709,1.93095,0.8211,0.76915,73.365,0.8135,1.28995,1.20835,115.245,1.5856,1.4853,141.675,0.93675,89.345,95.38
2013-01-11,1.0536,0.83635,1.3344,1.61325,0.98475,0.91355,89.18,1.25895,1.26595,1.5303,1.0367,0.96245,94.005,1.59405,1.92685,0.82355,0.76435,74.64,0.8273,1.31285,1.21845,119.01,1.58705,1.47295,143.835,0.92815,90.65,97.675
